#Frequency,Velocity,Velstd
6.500,869.253,0.000000000
7.000,804.263,0.000000000
7.500,713.040,0.000000000
8.000,610.293,0.000000000
8.500,509.206,0.000000000
9.000,408.344,0.000000000
9.500,372.168,0.000000000
10.000,344.030,0.000000000
10.500,325.755,0.000000000
11.000,304.014,0.000000000
11.500,281.059,0.000000000
12.000,258.251,0.000000000
12.500,253.639,0.000000000
13.000,248.880,0.000000000
13.500,244.691,0.000000000
14.000,241.231,0.000000000
14.500,237.623,0.000000000
15.000,233.624,0.000000000
15.500,230.164,0.000000000
16.000,230.422,0.000000000
16.500,231.245,0.000000000
17.000,231.211,0.000000000
17.500,231.567,0.000000000
18.000,231.532,0.000000000
18.500,229.863,0.000000000
19.000,228.193,0.000000000
19.500,225.224,0.000000000
20.000,220.498,0.000000000
20.500,215.647,0.000000000
21.000,210.003,0.000000000
21.500,204.136,0.000000000
22.000,199.397,0.000000000
22.500,195.664,0.000000000
23.000,192.056,0.000000000
23.500,190.053,0.000000000
24.000,190.293,0.000000000
24.500,191.561,0.000000000
25.000,193.579,0.000000000
25.500,195.382,0.000000000
26.000,197.184,0.000000000
26.500,196.968,0.000000000
27.000,197.017,0.000000000
27.500,197.322,0.000000000
28.000,197.936,0.000000000
28.500,198.985,0.000000000
