#Frequency,Velocity,Velstd
6.500,551.745,0.000000000
7.000,567.559,0.000000000
7.500,562.442,0.000000000
8.000,491.665,0.000000000
8.500,412.155,0.000000000
9.000,363.003,0.000000000
9.500,313.084,0.000000000
10.000,281.277,0.000000000
10.500,271.777,0.000000000
11.000,274.552,0.000000000
11.500,272.099,0.000000000
12.000,270.412,0.000000000
12.500,271.211,0.000000000
13.000,269.168,0.000000000
13.500,261.757,0.000000000
14.000,258.154,0.000000000
14.500,252.020,0.000000000
15.000,245.293,0.000000000
15.500,238.458,0.000000000
16.000,233.315,0.000000000
16.500,229.579,0.000000000
17.000,226.388,0.000000000
17.500,222.599,0.000000000
18.000,218.308,0.000000000
18.500,213.902,0.000000000
19.000,209.509,0.000000000
19.500,206.055,0.000000000
20.000,203.792,0.000000000
20.500,202.058,0.000000000
21.000,200.573,0.000000000
21.500,198.986,0.000000000
22.000,198.159,0.000000000
22.500,197.099,0.000000000
23.000,196.477,0.000000000
23.500,195.855,0.000000000
24.000,195.689,0.000000000
24.500,195.809,0.000000000
25.000,196.162,0.000000000
25.500,195.652,0.000000000
26.000,194.906,0.000000000
26.500,193.808,0.000000000
27.000,192.709,0.000000000
27.500,192.294,0.000000000
28.000,193.101,0.000000000
28.500,194.906,0.000000000
