#Frequency,Velocity,Velstd
6.500,542.494,0.000000000
7.000,531.050,0.000000000
7.500,494.018,0.000000000
8.000,449.183,0.000000000
8.500,395.969,0.000000000
9.000,347.523,0.000000000
9.500,331.657,0.000000000
10.000,315.937,0.000000000
10.500,298.765,0.000000000
11.000,289.792,0.000000000
11.500,280.470,0.000000000
12.000,272.705,0.000000000
12.500,265.508,0.000000000
13.000,262.284,0.000000000
13.500,258.069,0.000000000
14.000,253.040,0.000000000
14.500,247.585,0.000000000
15.000,242.131,0.000000000
15.500,235.900,0.000000000
16.000,230.732,0.000000000
16.500,226.868,0.000000000
17.000,225.037,0.000000000
17.500,222.889,0.000000000
18.000,221.062,0.000000000
18.500,218.751,0.000000000
19.000,216.024,0.000000000
19.500,213.075,0.000000000
20.000,210.833,0.000000000
20.500,209.140,0.000000000
21.000,208.035,0.000000000
21.500,207.753,0.000000000
22.000,207.694,0.000000000
22.500,207.816,0.000000000
23.000,207.902,0.000000000
23.500,207.573,0.000000000
24.000,206.821,0.000000000
24.500,206.066,0.000000000
25.000,205.311,0.000000000
25.500,204.592,0.000000000
26.000,204.290,0.000000000
26.500,204.287,0.000000000
27.000,204.286,0.000000000
27.500,204.017,0.000000000
28.000,203.382,0.000000000
28.500,202.363,0.000000000
