#Frequency,Velocity,Velstd
6.500,929.682,0.000000000
7.000,624.726,0.000000000
7.500,480.952,0.000000000
8.000,386.310,0.000000000
8.500,336.776,0.000000000
9.000,308.177,0.000000000
9.500,270.946,0.000000000
10.000,246.624,0.000000000
10.500,224.643,0.000000000
11.000,204.058,0.000000000
11.500,187.409,0.000000000
12.000,176.497,0.000000000
12.500,164.207,0.000000000
13.000,154.902,0.000000000
13.500,147.036,0.000000000
14.000,141.390,0.000000000
14.500,138.632,0.000000000
15.000,137.142,0.000000000
15.500,135.047,0.000000000
16.000,132.613,0.000000000
16.500,130.140,0.000000000
17.000,128.108,0.000000000
17.500,125.802,0.000000000
18.000,123.623,0.000000000
18.500,122.216,0.000000000
19.000,120.538,0.000000000
19.500,118.896,0.000000000
20.000,117.698,0.000000000
20.500,117.056,0.000000000
21.000,116.583,0.000000000
21.500,116.773,0.000000000
22.000,117.200,0.000000000
22.500,117.912,0.000000000
23.000,118.440,0.000000000
23.500,119.559,0.000000000
24.000,120.338,0.000000000
24.500,120.853,0.000000000
25.000,121.183,0.000000000
25.500,122.026,0.000000000
26.000,122.176,0.000000000
26.500,122.606,0.000000000
27.000,124.046,0.000000000
27.500,129.323,0.000000000
28.000,134.273,0.000000000
28.500,139.223,0.000000000
