#Frequency,Velocity,Velstd
6.500,214.781,0.000000000
7.000,236.449,0.000000000
7.500,236.710,0.000000000
8.000,233.444,0.000000000
8.500,230.179,0.000000000
9.000,224.394,0.000000000
9.500,209.707,0.000000000
10.000,198.965,0.000000000
10.500,189.203,0.000000000
11.000,176.899,0.000000000
11.500,165.685,0.000000000
12.000,154.856,0.000000000
12.500,145.140,0.000000000
13.000,137.065,0.000000000
13.500,130.907,0.000000000
14.000,125.238,0.000000000
14.500,121.232,0.000000000
15.000,118.013,0.000000000
15.500,115.097,0.000000000
16.000,112.609,0.000000000
16.500,111.060,0.000000000
17.000,109.886,0.000000000
17.500,109.178,0.000000000
18.000,108.811,0.000000000
18.500,108.440,0.000000000
19.000,107.929,0.000000000
19.500,107.323,0.000000000
20.000,106.702,0.000000000
20.500,105.879,0.000000000
21.000,104.884,0.000000000
21.500,104.029,0.000000000
22.000,103.412,0.000000000
22.500,103.188,0.000000000
23.000,103.566,0.000000000
23.500,105.715,0.000000000
24.000,108.191,0.000000000
24.500,111.313,0.000000000
25.000,116.410,0.000000000
25.500,288.685,0.000000000
26.000,459.565,0.000000000
26.500,630.117,0.000000000
27.000,795.406,0.000000000
27.500,957.817,0.000000000
28.000,952.012,0.000000000
28.500,945.662,0.000000000
