#Frequency,Velocity,Velstd
6.500,549.067,0.000000000
7.000,468.366,0.000000000
7.500,385.077,0.000000000
8.000,292.274,0.000000000
8.500,271.492,0.000000000
9.000,245.163,0.000000000
9.500,223.160,0.000000000
10.000,201.843,0.000000000
10.500,187.516,0.000000000
11.000,172.485,0.000000000
11.500,161.495,0.000000000
12.000,151.947,0.000000000
12.500,142.078,0.000000000
13.000,134.163,0.000000000
13.500,127.333,0.000000000
14.000,122.009,0.000000000
14.500,118.353,0.000000000
15.000,116.360,0.000000000
15.500,114.145,0.000000000
16.000,111.312,0.000000000
16.500,108.007,0.000000000
17.000,105.191,0.000000000
17.500,102.324,0.000000000
18.000,100.042,0.000000000
18.500,98.537,0.000000000
19.000,97.643,0.000000000
19.500,96.920,0.000000000
20.000,96.823,0.000000000
20.500,96.957,0.000000000
21.000,97.233,0.000000000
21.500,97.729,0.000000000
22.000,98.326,0.000000000
22.500,99.141,0.000000000
23.000,100.263,0.000000000
23.500,103.026,0.000000000
24.000,106.590,0.000000000
24.500,110.788,0.000000000
25.000,115.575,0.000000000
25.500,121.475,0.000000000
26.000,125.926,0.000000000
26.500,130.005,0.000000000
27.000,133.256,0.000000000
27.500,137.167,0.000000000
28.000,141.487,0.000000000
28.500,145.473,0.000000000
