#Frequency,Velocity,Velstd
6.500,388.496,0.000000000
7.000,374.623,0.000000000
7.500,361.859,0.000000000
8.000,329.155,0.000000000
8.500,314.020,0.000000000
9.000,312.758,0.000000000
9.500,309.730,0.000000000
10.000,301.436,0.000000000
10.500,294.252,0.000000000
11.000,283.724,0.000000000
11.500,272.187,0.000000000
12.000,261.570,0.000000000
12.500,255.082,0.000000000
13.000,249.830,0.000000000
13.500,245.043,0.000000000
14.000,240.181,0.000000000
14.500,234.967,0.000000000
15.000,229.360,0.000000000
15.500,224.839,0.000000000
16.000,220.924,0.000000000
16.500,218.012,0.000000000
17.000,215.788,0.000000000
17.500,213.076,0.000000000
18.000,210.860,0.000000000
18.500,208.802,0.000000000
19.000,206.380,0.000000000
19.500,204.292,0.000000000
20.000,203.111,0.000000000
20.500,202.119,0.000000000
21.000,201.370,0.000000000
21.500,201.067,0.000000000
22.000,200.943,0.000000000
22.500,200.628,0.000000000
23.000,200.052,0.000000000
23.500,199.579,0.000000000
24.000,199.107,0.000000000
24.500,198.704,0.000000000
25.000,198.736,0.000000000
25.500,199.050,0.000000000
26.000,199.483,0.000000000
26.500,199.917,0.000000000
27.000,200.283,0.000000000
27.500,200.405,0.000000000
28.000,200.053,0.000000000
28.500,199.132,0.000000000
