#Frequency,Velocity,Velstd
6.500,776.251,0.000000000
7.000,737.626,0.000000000
7.500,647.683,0.000000000
8.000,550.572,0.000000000
8.500,436.045,0.000000000
9.000,395.947,0.000000000
9.500,353.622,0.000000000
10.000,318.312,0.000000000
10.500,291.273,0.000000000
11.000,283.948,0.000000000
11.500,280.618,0.000000000
12.000,279.515,0.000000000
12.500,277.781,0.000000000
13.000,273.945,0.000000000
13.500,265.672,0.000000000
14.000,259.746,0.000000000
14.500,252.115,0.000000000
15.000,243.580,0.000000000
15.500,235.704,0.000000000
16.000,228.083,0.000000000
16.500,220.924,0.000000000
17.000,215.408,0.000000000
17.500,212.271,0.000000000
18.000,208.713,0.000000000
18.500,206.860,0.000000000
19.000,205.528,0.000000000
19.500,204.244,0.000000000
20.000,203.218,0.000000000
20.500,202.489,0.000000000
21.000,202.010,0.000000000
21.500,201.532,0.000000000
22.000,200.532,0.000000000
22.500,199.159,0.000000000
23.000,198.252,0.000000000
23.500,197.345,0.000000000
24.000,196.391,0.000000000
24.500,195.973,0.000000000
25.000,195.926,0.000000000
25.500,195.066,0.000000000
26.000,194.206,0.000000000
26.500,193.391,0.000000000
27.000,192.831,0.000000000
27.500,193.007,0.000000000
28.000,194.444,0.000000000
28.500,196.815,0.000000000
