#Frequency,Velocity,Velstd
6.500,504.829,0.000000000
7.000,535.393,0.000000000
7.500,526.129,0.000000000
8.000,488.871,0.000000000
8.500,435.889,0.000000000
9.000,380.923,0.000000000
9.500,323.121,0.000000000
10.000,296.245,0.000000000
10.500,277.476,0.000000000
11.000,259.682,0.000000000
11.500,240.157,0.000000000
12.000,219.688,0.000000000
12.500,206.213,0.000000000
13.000,190.668,0.000000000
13.500,174.572,0.000000000
14.000,159.325,0.000000000
14.500,146.251,0.000000000
15.000,134.930,0.000000000
15.500,127.245,0.000000000
16.000,122.131,0.000000000
16.500,119.881,0.000000000
17.000,119.240,0.000000000
17.500,119.672,0.000000000
18.000,120.677,0.000000000
18.500,121.920,0.000000000
19.000,122.840,0.000000000
19.500,122.951,0.000000000
20.000,122.068,0.000000000
20.500,120.422,0.000000000
21.000,118.096,0.000000000
21.500,116.094,0.000000000
22.000,114.901,0.000000000
22.500,116.629,0.000000000
23.000,121.614,0.000000000
23.500,127.278,0.000000000
24.000,133.188,0.000000000
24.500,141.130,0.000000000
25.000,149.339,0.000000000
25.500,162.587,0.000000000
26.000,178.029,0.000000000
26.500,197.471,0.000000000
27.000,215.215,0.000000000
27.500,251.885,0.000000000
28.000,296.022,0.000000000
28.500,337.963,0.000000000
