#Frequency,Velocity,Velstd
6.500,843.960,0.000000000
7.000,837.197,0.000000000
7.500,769.590,0.000000000
8.000,656.909,0.000000000
8.500,539.371,0.000000000
9.000,448.230,0.000000000
9.500,363.215,0.000000000
10.000,313.773,0.000000000
10.500,305.804,0.000000000
11.000,299.190,0.000000000
11.500,285.757,0.000000000
12.000,272.482,0.000000000
12.500,261.156,0.000000000
13.000,250.215,0.000000000
13.500,242.101,0.000000000
14.000,240.767,0.000000000
14.500,239.526,0.000000000
15.000,238.762,0.000000000
15.500,237.842,0.000000000
16.000,237.597,0.000000000
16.500,237.320,0.000000000
17.000,237.432,0.000000000
17.500,236.934,0.000000000
18.000,236.144,0.000000000
18.500,234.887,0.000000000
19.000,233.605,0.000000000
19.500,231.503,0.000000000
20.000,228.912,0.000000000
20.500,226.178,0.000000000
21.000,223.485,0.000000000
21.500,220.573,0.000000000
22.000,218.257,0.000000000
22.500,216.577,0.000000000
23.000,215.240,0.000000000
23.500,213.818,0.000000000
24.000,212.241,0.000000000
24.500,210.775,0.000000000
25.000,209.402,0.000000000
25.500,208.256,0.000000000
26.000,207.495,0.000000000
26.500,207.062,0.000000000
27.000,206.529,0.000000000
27.500,205.736,0.000000000
28.000,204.788,0.000000000
28.500,203.784,0.000000000
