#Frequency,Velocity,Velstd
6.500,244.799,0.000000000
7.000,251.748,0.000000000
7.500,258.698,0.000000000
8.000,263.170,0.000000000
8.500,265.681,0.000000000
9.000,257.073,0.000000000
9.500,235.324,0.000000000
10.000,213.574,0.000000000
10.500,192.701,0.000000000
11.000,172.634,0.000000000
11.500,159.213,0.000000000
12.000,156.280,0.000000000
12.500,151.579,0.000000000
13.000,146.802,0.000000000
13.500,142.849,0.000000000
14.000,138.060,0.000000000
14.500,133.234,0.000000000
15.000,129.534,0.000000000
15.500,126.304,0.000000000
16.000,123.093,0.000000000
16.500,120.719,0.000000000
17.000,119.765,0.000000000
17.500,118.891,0.000000000
18.000,117.820,0.000000000
18.500,116.850,0.000000000
19.000,115.854,0.000000000
19.500,114.259,0.000000000
20.000,112.894,0.000000000
20.500,111.727,0.000000000
21.000,110.771,0.000000000
21.500,110.506,0.000000000
22.000,111.099,0.000000000
22.500,121.651,0.000000000
23.000,122.575,0.000000000
23.500,128.085,0.000000000
24.000,132.930,0.000000000
24.500,137.517,0.000000000
25.000,131.255,0.000000000
25.500,134.622,0.000000000
26.000,133.401,0.000000000
26.500,136.182,0.000000000
27.000,145.956,0.000000000
27.500,164.517,0.000000000
28.000,183.078,0.000000000
28.500,194.073,0.000000000
