#Frequency,Velocity,Velstd
6.500,1269.029,0.000000000
7.000,1313.786,0.000000000
7.500,1081.586,0.000000000
8.000,832.182,0.000000000
8.500,581.163,0.000000000
9.000,379.667,0.000000000
9.500,290.938,0.000000000
10.000,270.272,0.000000000
10.500,265.634,0.000000000
11.000,261.839,0.000000000
11.500,257.457,0.000000000
12.000,254.074,0.000000000
12.500,250.690,0.000000000
13.000,248.482,0.000000000
13.500,246.911,0.000000000
14.000,246.107,0.000000000
14.500,244.246,0.000000000
15.000,241.855,0.000000000
15.500,238.981,0.000000000
16.000,235.878,0.000000000
16.500,232.962,0.000000000
17.000,231.504,0.000000000
17.500,229.759,0.000000000
18.000,228.017,0.000000000
18.500,226.045,0.000000000
19.000,223.656,0.000000000
19.500,220.731,0.000000000
20.000,218.099,0.000000000
20.500,215.616,0.000000000
21.000,213.583,0.000000000
21.500,211.966,0.000000000
22.000,210.884,0.000000000
22.500,210.268,0.000000000
23.000,209.770,0.000000000
23.500,208.995,0.000000000
24.000,207.824,0.000000000
24.500,206.654,0.000000000
25.000,205.503,0.000000000
25.500,204.546,0.000000000
26.000,203.908,0.000000000
26.500,203.634,0.000000000
27.000,203.272,0.000000000
27.500,202.638,0.000000000
28.000,201.654,0.000000000
28.500,200.641,0.000000000
