#Frequency,Velocity,Velstd
6.500,555.007,0.000000000
7.000,492.610,0.000000000
7.500,427.213,0.000000000
8.000,369.818,0.000000000
8.500,310.305,0.000000000
9.000,276.391,0.000000000
9.500,246.834,0.000000000
10.000,217.484,0.000000000
10.500,199.785,0.000000000
11.000,182.376,0.000000000
11.500,167.575,0.000000000
12.000,156.398,0.000000000
12.500,146.424,0.000000000
13.000,138.730,0.000000000
13.500,132.246,0.000000000
14.000,126.680,0.000000000
14.500,122.012,0.000000000
15.000,118.628,0.000000000
15.500,115.652,0.000000000
16.000,112.529,0.000000000
16.500,109.481,0.000000000
17.000,107.117,0.000000000
17.500,104.465,0.000000000
18.000,102.012,0.000000000
18.500,100.187,0.000000000
19.000,98.950,0.000000000
19.500,97.916,0.000000000
20.000,97.475,0.000000000
20.500,97.248,0.000000000
21.000,97.194,0.000000000
21.500,97.400,0.000000000
22.000,97.788,0.000000000
22.500,98.402,0.000000000
23.000,99.609,0.000000000
23.500,102.431,0.000000000
24.000,106.079,0.000000000
24.500,110.408,0.000000000
25.000,115.325,0.000000000
25.500,121.307,0.000000000
26.000,125.677,0.000000000
26.500,129.782,0.000000000
27.000,134.567,0.000000000
27.500,139.973,0.000000000
28.000,145.407,0.000000000
28.500,150.800,0.000000000
