#Frequency,Velocity,Velstd
6.500,196.597,0.000000000
7.000,214.042,0.000000000
7.500,216.292,0.000000000
8.000,216.955,0.000000000
8.500,217.617,0.000000000
9.000,215.581,0.000000000
9.500,201.221,0.000000000
10.000,194.824,0.000000000
10.500,186.281,0.000000000
11.000,175.117,0.000000000
11.500,165.290,0.000000000
12.000,155.009,0.000000000
12.500,145.344,0.000000000
13.000,137.148,0.000000000
13.500,130.800,0.000000000
14.000,124.694,0.000000000
14.500,120.362,0.000000000
15.000,116.883,0.000000000
15.500,113.810,0.000000000
16.000,111.345,0.000000000
16.500,109.998,0.000000000
17.000,109.120,0.000000000
17.500,108.528,0.000000000
18.000,108.207,0.000000000
18.500,107.961,0.000000000
19.000,107.629,0.000000000
19.500,107.082,0.000000000
20.000,106.592,0.000000000
20.500,105.914,0.000000000
21.000,104.941,0.000000000
21.500,104.053,0.000000000
22.000,103.449,0.000000000
22.500,103.413,0.000000000
23.000,104.053,0.000000000
23.500,106.746,0.000000000
24.000,109.769,0.000000000
24.500,113.816,0.000000000
25.000,119.751,0.000000000
25.500,256.885,0.000000000
26.000,392.794,0.000000000
26.500,528.479,0.000000000
27.000,663.141,0.000000000
27.500,798.166,0.000000000
28.000,805.365,0.000000000
28.500,812.408,0.000000000
