#Frequency,Velocity,Velstd
6.500,504.824,0.000000000
7.000,478.267,0.000000000
7.500,451.711,0.000000000
8.000,372.555,0.000000000
8.500,340.776,0.000000000
9.000,318.796,0.000000000
9.500,312.273,0.000000000
10.000,300.983,0.000000000
10.500,290.914,0.000000000
11.000,279.494,0.000000000
11.500,267.737,0.000000000
12.000,256.154,0.000000000
12.500,249.317,0.000000000
13.000,246.421,0.000000000
13.500,243.358,0.000000000
14.000,239.666,0.000000000
14.500,235.821,0.000000000
15.000,231.879,0.000000000
15.500,227.221,0.000000000
16.000,223.988,0.000000000
16.500,221.660,0.000000000
17.000,220.227,0.000000000
17.500,218.084,0.000000000
18.000,216.200,0.000000000
18.500,214.131,0.000000000
19.000,211.619,0.000000000
19.500,209.379,0.000000000
20.000,207.966,0.000000000
20.500,207.009,0.000000000
21.000,206.645,0.000000000
21.500,206.781,0.000000000
22.000,207.032,0.000000000
22.500,207.147,0.000000000
23.000,206.897,0.000000000
23.500,206.000,0.000000000
24.000,205.103,0.000000000
24.500,204.206,0.000000000
25.000,203.593,0.000000000
25.500,203.350,0.000000000
26.000,203.512,0.000000000
26.500,203.675,0.000000000
27.000,203.837,0.000000000
27.500,203.620,0.000000000
28.000,203.005,0.000000000
28.500,201.985,0.000000000
