#Frequency,Velocity,Velstd
6.500,333.302,0.000000000
7.000,319.489,0.000000000
7.500,305.676,0.000000000
8.000,292.663,0.000000000
8.500,281.873,0.000000000
9.000,270.785,0.000000000
9.500,260.260,0.000000000
10.000,245.797,0.000000000
10.500,233.697,0.000000000
11.000,224.363,0.000000000
11.500,214.813,0.000000000
12.000,207.257,0.000000000
12.500,203.627,0.000000000
13.000,199.827,0.000000000
13.500,194.460,0.000000000
14.000,189.253,0.000000000
14.500,183.700,0.000000000
15.000,176.379,0.000000000
15.500,170.607,0.000000000
16.000,166.318,0.000000000
16.500,162.061,0.000000000
17.000,159.410,0.000000000
17.500,158.540,0.000000000
18.000,157.631,0.000000000
18.500,156.804,0.000000000
19.000,156.262,0.000000000
19.500,155.756,0.000000000
20.000,155.289,0.000000000
20.500,155.387,0.000000000
21.000,155.755,0.000000000
21.500,156.159,0.000000000
22.000,156.527,0.000000000
22.500,156.607,0.000000000
23.000,156.215,0.000000000
23.500,154.713,0.000000000
24.000,152.237,0.000000000
24.500,148.841,0.000000000
25.000,145.693,0.000000000
25.500,142.959,0.000000000
26.000,142.317,0.000000000
26.500,143.597,0.000000000
27.000,146.809,0.000000000
27.500,150.021,0.000000000
28.000,154.250,0.000000000
28.500,158.956,0.000000000
