#Frequency,Velocity,Velstd
6.500,352.650,0.000000000
7.000,389.550,0.000000000
7.500,390.759,0.000000000
8.000,354.258,0.000000000
8.500,347.021,0.000000000
9.000,330.394,0.000000000
9.500,301.162,0.000000000
10.000,266.890,0.000000000
10.500,237.569,0.000000000
11.000,205.205,0.000000000
11.500,186.233,0.000000000
12.000,171.863,0.000000000
12.500,159.684,0.000000000
13.000,149.938,0.000000000
13.500,142.326,0.000000000
14.000,136.739,0.000000000
14.500,130.795,0.000000000
15.000,125.382,0.000000000
15.500,120.240,0.000000000
16.000,116.006,0.000000000
16.500,112.417,0.000000000
17.000,109.530,0.000000000
17.500,107.467,0.000000000
18.000,106.480,0.000000000
18.500,104.709,0.000000000
19.000,103.504,0.000000000
19.500,103.589,0.000000000
20.000,103.960,0.000000000
20.500,104.032,0.000000000
21.000,104.902,0.000000000
21.500,105.772,0.000000000
22.000,105.954,0.000000000
22.500,106.153,0.000000000
23.000,106.515,0.000000000
23.500,107.449,0.000000000
24.000,109.056,0.000000000
24.500,111.261,0.000000000
25.000,114.005,0.000000000
25.500,120.353,0.000000000
26.000,126.744,0.000000000
26.500,132.756,0.000000000
27.000,137.988,0.000000000
27.500,142.664,0.000000000
28.000,145.371,0.000000000
28.500,149.321,0.000000000
