#Frequency,Velocity,Velstd
6.500,295.115,0.000000000
7.000,323.131,0.000000000
7.500,360.864,0.000000000
8.000,398.597,0.000000000
8.500,415.626,0.000000000
9.000,392.485,0.000000000
9.500,355.550,0.000000000
10.000,312.530,0.000000000
10.500,266.802,0.000000000
11.000,231.254,0.000000000
11.500,210.876,0.000000000
12.000,199.135,0.000000000
12.500,190.604,0.000000000
13.000,182.246,0.000000000
13.500,174.090,0.000000000
14.000,165.633,0.000000000
14.500,157.696,0.000000000
15.000,152.269,0.000000000
15.500,148.872,0.000000000
16.000,146.080,0.000000000
16.500,143.612,0.000000000
17.000,142.299,0.000000000
17.500,141.188,0.000000000
18.000,136.653,0.000000000
18.500,130.213,0.000000000
19.000,124.142,0.000000000
19.500,118.131,0.000000000
20.000,112.281,0.000000000
20.500,110.489,0.000000000
21.000,110.883,0.000000000
21.500,111.635,0.000000000
22.000,112.632,0.000000000
22.500,113.823,0.000000000
23.000,114.887,0.000000000
23.500,115.790,0.000000000
24.000,116.349,0.000000000
24.500,116.664,0.000000000
25.000,116.784,0.000000000
25.500,117.195,0.000000000
26.000,117.624,0.000000000
26.500,118.081,0.000000000
27.000,119.906,0.000000000
27.500,123.354,0.000000000
28.000,127.011,0.000000000
28.500,136.889,0.000000000
