#Frequency,Velocity,Velstd
6.500,368.999,0.000000000
7.000,374.191,0.000000000
7.500,372.218,0.000000000
8.000,351.368,0.000000000
8.500,325.128,0.000000000
9.000,304.375,0.000000000
9.500,280.364,0.000000000
10.000,258.368,0.000000000
10.500,241.906,0.000000000
11.000,228.556,0.000000000
11.500,211.804,0.000000000
12.000,196.223,0.000000000
12.500,184.341,0.000000000
13.000,170.599,0.000000000
13.500,156.912,0.000000000
14.000,145.394,0.000000000
14.500,135.940,0.000000000
15.000,127.936,0.000000000
15.500,123.029,0.000000000
16.000,120.375,0.000000000
16.500,120.261,0.000000000
17.000,120.172,0.000000000
17.500,120.508,0.000000000
18.000,121.312,0.000000000
18.500,122.089,0.000000000
19.000,122.514,0.000000000
19.500,122.149,0.000000000
20.000,121.198,0.000000000
20.500,119.348,0.000000000
21.000,116.648,0.000000000
21.500,114.301,0.000000000
22.000,112.742,0.000000000
22.500,113.590,0.000000000
23.000,117.110,0.000000000
23.500,121.692,0.000000000
24.000,126.868,0.000000000
24.500,133.902,0.000000000
25.000,145.624,0.000000000
25.500,169.159,0.000000000
26.000,194.619,0.000000000
26.500,223.235,0.000000000
27.000,250.921,0.000000000
27.500,290.831,0.000000000
28.000,349.206,0.000000000
28.500,408.218,0.000000000
