#Frequency,Velocity,Velstd
6.500,353.080,0.000000000
7.000,302.696,0.000000000
7.500,320.076,0.000000000
8.000,325.946,0.000000000
8.500,325.336,0.000000000
9.000,309.962,0.000000000
9.500,283.331,0.000000000
10.000,252.296,0.000000000
10.500,229.603,0.000000000
11.000,206.845,0.000000000
11.500,187.225,0.000000000
12.000,176.498,0.000000000
12.500,169.345,0.000000000
13.000,164.794,0.000000000
13.500,160.604,0.000000000
14.000,156.530,0.000000000
14.500,153.994,0.000000000
15.000,151.420,0.000000000
15.500,148.373,0.000000000
16.000,144.877,0.000000000
16.500,140.770,0.000000000
17.000,137.066,0.000000000
17.500,133.576,0.000000000
18.000,129.694,0.000000000
18.500,125.527,0.000000000
19.000,121.971,0.000000000
19.500,118.662,0.000000000
20.000,116.004,0.000000000
20.500,114.960,0.000000000
21.000,115.243,0.000000000
21.500,115.576,0.000000000
22.000,116.331,0.000000000
22.500,117.176,0.000000000
23.000,117.956,0.000000000
23.500,118.514,0.000000000
24.000,119.080,0.000000000
24.500,119.500,0.000000000
25.000,119.829,0.000000000
25.500,120.246,0.000000000
26.000,120.606,0.000000000
26.500,121.163,0.000000000
27.000,122.548,0.000000000
27.500,125.331,0.000000000
28.000,128.082,0.000000000
28.500,133.205,0.000000000
