#Frequency,Velocity,Velstd
6.500,291.832,0.000000000
7.000,312.072,0.000000000
7.500,322.120,0.000000000
8.000,301.003,0.000000000
8.500,279.068,0.000000000
9.000,255.211,0.000000000
9.500,226.662,0.000000000
10.000,206.064,0.000000000
10.500,194.461,0.000000000
11.000,182.987,0.000000000
11.500,169.947,0.000000000
12.000,160.929,0.000000000
12.500,153.865,0.000000000
13.000,147.702,0.000000000
13.500,142.229,0.000000000
14.000,139.019,0.000000000
14.500,135.371,0.000000000
15.000,132.013,0.000000000
15.500,129.678,0.000000000
16.000,127.239,0.000000000
16.500,126.026,0.000000000
17.000,125.545,0.000000000
17.500,124.755,0.000000000
18.000,123.969,0.000000000
18.500,123.084,0.000000000
19.000,122.168,0.000000000
19.500,121.032,0.000000000
20.000,119.790,0.000000000
20.500,118.548,0.000000000
21.000,117.508,0.000000000
21.500,116.582,0.000000000
22.000,116.898,0.000000000
22.500,120.263,0.000000000
23.000,120.995,0.000000000
23.500,124.360,0.000000000
24.000,127.642,0.000000000
24.500,129.152,0.000000000
25.000,127.111,0.000000000
25.500,127.703,0.000000000
26.000,125.662,0.000000000
26.500,124.538,0.000000000
27.000,129.707,0.000000000
27.500,196.081,0.000000000
28.000,262.456,0.000000000
28.500,328.830,0.000000000
