#Frequency,Velocity,Velstd
6.500,371.218,0.000000000
7.000,382.103,0.000000000
7.500,364.746,0.000000000
8.000,344.065,0.000000000
8.500,323.384,0.000000000
9.000,302.703,0.000000000
9.500,291.540,0.000000000
10.000,286.179,0.000000000
10.500,280.382,0.000000000
11.000,272.533,0.000000000
11.500,262.596,0.000000000
12.000,253.311,0.000000000
12.500,242.890,0.000000000
13.000,233.047,0.000000000
13.500,222.031,0.000000000
14.000,212.623,0.000000000
14.500,200.968,0.000000000
15.000,189.626,0.000000000
15.500,180.238,0.000000000
16.000,174.076,0.000000000
16.500,170.218,0.000000000
17.000,170.951,0.000000000
17.500,172.777,0.000000000
18.000,173.284,0.000000000
18.500,172.692,0.000000000
19.000,170.035,0.000000000
19.500,167.377,0.000000000
20.000,164.720,0.000000000
20.500,164.494,0.000000000
21.000,166.750,0.000000000
21.500,170.703,0.000000000
22.000,174.732,0.000000000
22.500,178.761,0.000000000
23.000,181.677,0.000000000
23.500,180.869,0.000000000
24.000,176.270,0.000000000
24.500,170.604,0.000000000
25.000,164.938,0.000000000
25.500,159.030,0.000000000
26.000,155.461,0.000000000
26.500,154.766,0.000000000
27.000,155.448,0.000000000
27.500,156.129,0.000000000
28.000,157.056,0.000000000
28.500,158.318,0.000000000
