#Frequency,Velocity,Velstd
6.500,470.665,0.000000000
7.000,441.988,0.000000000
7.500,405.711,0.000000000
8.000,366.940,0.000000000
8.500,340.924,0.000000000
9.000,314.252,0.000000000
9.500,298.213,0.000000000
10.000,285.529,0.000000000
10.500,272.943,0.000000000
11.000,259.436,0.000000000
11.500,251.230,0.000000000
12.000,241.984,0.000000000
12.500,236.716,0.000000000
13.000,232.026,0.000000000
13.500,228.552,0.000000000
14.000,224.385,0.000000000
14.500,219.347,0.000000000
15.000,214.576,0.000000000
15.500,211.623,0.000000000
16.000,209.020,0.000000000
16.500,206.098,0.000000000
17.000,204.475,0.000000000
17.500,201.096,0.000000000
18.000,195.379,0.000000000
18.500,189.460,0.000000000
19.000,184.554,0.000000000
19.500,180.258,0.000000000
20.000,177.708,0.000000000
20.500,177.652,0.000000000
21.000,178.026,0.000000000
21.500,179.577,0.000000000
22.000,182.380,0.000000000
22.500,185.195,0.000000000
23.000,187.853,0.000000000
23.500,190.044,0.000000000
24.000,190.855,0.000000000
24.500,190.145,0.000000000
25.000,188.917,0.000000000
25.500,186.996,0.000000000
26.000,185.152,0.000000000
26.500,182.955,0.000000000
27.000,180.846,0.000000000
27.500,179.182,0.000000000
28.000,176.074,0.000000000
28.500,172.996,0.000000000
