#Frequency,Velocity,Velstd
6.500,166.045,0.000000000
7.000,175.824,0.000000000
7.500,183.680,0.000000000
8.000,188.682,0.000000000
8.500,193.128,0.000000000
9.000,189.882,0.000000000
9.500,186.761,0.000000000
10.000,180.931,0.000000000
10.500,173.940,0.000000000
11.000,164.887,0.000000000
11.500,155.162,0.000000000
12.000,148.110,0.000000000
12.500,142.773,0.000000000
13.000,137.350,0.000000000
13.500,132.916,0.000000000
14.000,128.724,0.000000000
14.500,124.056,0.000000000
15.000,119.917,0.000000000
15.500,116.615,0.000000000
16.000,113.970,0.000000000
16.500,111.638,0.000000000
17.000,109.894,0.000000000
17.500,108.519,0.000000000
18.000,107.203,0.000000000
18.500,106.049,0.000000000
19.000,105.070,0.000000000
19.500,104.135,0.000000000
20.000,103.269,0.000000000
20.500,102.673,0.000000000
21.000,102.331,0.000000000
21.500,102.189,0.000000000
22.000,102.102,0.000000000
22.500,102.048,0.000000000
23.000,102.160,0.000000000
23.500,102.525,0.000000000
24.000,103.048,0.000000000
24.500,103.838,0.000000000
25.000,104.922,0.000000000
25.500,110.720,0.000000000
26.000,116.805,0.000000000
26.500,123.152,0.000000000
27.000,129.211,0.000000000
27.500,135.909,0.000000000
28.000,138.262,0.000000000
28.500,142.241,0.000000000
