#Frequency,Velocity,Velstd
6.500,146.494,0.000000000
7.000,148.902,0.000000000
7.500,156.510,0.000000000
8.000,164.614,0.000000000
8.500,172.718,0.000000000
9.000,179.011,0.000000000
9.500,183.629,0.000000000
10.000,178.939,0.000000000
10.500,172.463,0.000000000
11.000,163.676,0.000000000
11.500,154.461,0.000000000
12.000,146.853,0.000000000
12.500,141.301,0.000000000
13.000,135.896,0.000000000
13.500,131.800,0.000000000
14.000,127.879,0.000000000
14.500,123.377,0.000000000
15.000,119.384,0.000000000
15.500,116.200,0.000000000
16.000,113.632,0.000000000
16.500,111.408,0.000000000
17.000,109.691,0.000000000
17.500,108.322,0.000000000
18.000,106.985,0.000000000
18.500,105.807,0.000000000
19.000,104.837,0.000000000
19.500,103.962,0.000000000
20.000,103.128,0.000000000
20.500,102.500,0.000000000
21.000,102.097,0.000000000
21.500,101.891,0.000000000
22.000,101.733,0.000000000
22.500,101.637,0.000000000
23.000,101.738,0.000000000
23.500,102.110,0.000000000
24.000,102.663,0.000000000
24.500,103.511,0.000000000
25.000,104.700,0.000000000
25.500,110.887,0.000000000
26.000,117.392,0.000000000
26.500,124.008,0.000000000
27.000,130.327,0.000000000
27.500,137.164,0.000000000
28.000,139.420,0.000000000
28.500,142.786,0.000000000
