#Frequency,Velocity,Velstd
6.500,816.395,0.000000000
7.000,623.692,0.000000000
7.500,428.793,0.000000000
8.000,385.139,0.000000000
8.500,337.698,0.000000000
9.000,290.230,0.000000000
9.500,258.863,0.000000000
10.000,226.376,0.000000000
10.500,206.318,0.000000000
11.000,187.906,0.000000000
11.500,170.844,0.000000000
12.000,158.740,0.000000000
12.500,148.728,0.000000000
13.000,141.170,0.000000000
13.500,134.875,0.000000000
14.000,129.183,0.000000000
14.500,123.989,0.000000000
15.000,119.839,0.000000000
15.500,116.439,0.000000000
16.000,113.159,0.000000000
16.500,110.247,0.000000000
17.000,108.111,0.000000000
17.500,105.571,0.000000000
18.000,103.028,0.000000000
18.500,101.097,0.000000000
19.000,99.657,0.000000000
19.500,98.512,0.000000000
20.000,97.914,0.000000000
20.500,97.486,0.000000000
21.000,97.202,0.000000000
21.500,97.288,0.000000000
22.000,97.526,0.000000000
22.500,98.022,0.000000000
23.000,99.288,0.000000000
23.500,102.139,0.000000000
24.000,105.827,0.000000000
24.500,110.221,0.000000000
25.000,115.202,0.000000000
25.500,121.058,0.000000000
26.000,125.555,0.000000000
26.500,129.188,0.000000000
27.000,134.800,0.000000000
27.500,141.006,0.000000000
28.000,147.202,0.000000000
28.500,153.171,0.000000000
