#Frequency,Velocity,Velstd
6.500,592.375,0.000000000
7.000,467.485,0.000000000
7.500,388.249,0.000000000
8.000,335.520,0.000000000
8.500,329.495,0.000000000
9.000,314.457,0.000000000
9.500,299.555,0.000000000
10.000,274.565,0.000000000
10.500,245.117,0.000000000
11.000,215.894,0.000000000
11.500,198.485,0.000000000
12.000,180.627,0.000000000
12.500,169.481,0.000000000
13.000,161.202,0.000000000
13.500,153.435,0.000000000
14.000,148.714,0.000000000
14.500,146.198,0.000000000
15.000,142.805,0.000000000
15.500,139.739,0.000000000
16.000,136.647,0.000000000
16.500,133.552,0.000000000
17.000,131.345,0.000000000
17.500,129.125,0.000000000
18.000,127.160,0.000000000
18.500,125.463,0.000000000
19.000,123.882,0.000000000
19.500,122.899,0.000000000
20.000,122.087,0.000000000
20.500,121.275,0.000000000
21.000,120.494,0.000000000
21.500,119.410,0.000000000
22.000,118.756,0.000000000
22.500,120.433,0.000000000
23.000,120.496,0.000000000
23.500,122.255,0.000000000
24.000,124.380,0.000000000
24.500,124.749,0.000000000
25.000,123.505,0.000000000
25.500,123.905,0.000000000
26.000,122.610,0.000000000
26.500,121.419,0.000000000
27.000,123.249,0.000000000
27.500,141.189,0.000000000
28.000,159.098,0.000000000
28.500,177.008,0.000000000
