#Frequency,Velocity,Velstd
6.500,320.788,0.000000000
7.000,305.850,0.000000000
7.500,336.396,0.000000000
8.000,365.919,0.000000000
8.500,355.838,0.000000000
9.000,338.243,0.000000000
9.500,309.617,0.000000000
10.000,276.096,0.000000000
10.500,240.553,0.000000000
11.000,214.376,0.000000000
11.500,194.493,0.000000000
12.000,183.443,0.000000000
12.500,174.979,0.000000000
13.000,169.460,0.000000000
13.500,164.261,0.000000000
14.000,159.042,0.000000000
14.500,154.852,0.000000000
15.000,152.276,0.000000000
15.500,148.935,0.000000000
16.000,145.329,0.000000000
16.500,141.541,0.000000000
17.000,138.843,0.000000000
17.500,136.100,0.000000000
18.000,132.003,0.000000000
18.500,127.222,0.000000000
19.000,122.842,0.000000000
19.500,118.462,0.000000000
20.000,114.824,0.000000000
20.500,113.622,0.000000000
21.000,113.799,0.000000000
21.500,114.273,0.000000000
22.000,115.067,0.000000000
22.500,115.988,0.000000000
23.000,116.766,0.000000000
23.500,117.608,0.000000000
24.000,118.153,0.000000000
24.500,118.636,0.000000000
25.000,118.993,0.000000000
25.500,119.468,0.000000000
26.000,119.842,0.000000000
26.500,120.374,0.000000000
27.000,121.810,0.000000000
27.500,124.719,0.000000000
28.000,127.717,0.000000000
28.500,134.290,0.000000000
