#Frequency,Velocity,Velstd
6.500,563.122,0.000000000
7.000,479.974,0.000000000
7.500,383.502,0.000000000
8.000,285.536,0.000000000
8.500,264.800,0.000000000
9.000,236.654,0.000000000
9.500,212.654,0.000000000
10.000,199.158,0.000000000
10.500,185.040,0.000000000
11.000,170.054,0.000000000
11.500,161.214,0.000000000
12.000,151.219,0.000000000
12.500,141.292,0.000000000
13.000,133.479,0.000000000
13.500,126.288,0.000000000
14.000,120.315,0.000000000
14.500,117.269,0.000000000
15.000,116.273,0.000000000
15.500,114.181,0.000000000
16.000,111.471,0.000000000
16.500,108.231,0.000000000
17.000,104.923,0.000000000
17.500,101.677,0.000000000
18.000,99.353,0.000000000
18.500,97.896,0.000000000
19.000,97.013,0.000000000
19.500,96.430,0.000000000
20.000,96.571,0.000000000
20.500,96.964,0.000000000
21.000,97.541,0.000000000
21.500,98.392,0.000000000
22.000,99.248,0.000000000
22.500,100.277,0.000000000
23.000,101.436,0.000000000
23.500,104.047,0.000000000
24.000,107.418,0.000000000
24.500,111.380,0.000000000
25.000,115.915,0.000000000
25.500,121.540,0.000000000
26.000,126.054,0.000000000
26.500,129.532,0.000000000
27.000,132.183,0.000000000
27.500,135.393,0.000000000
28.000,139.214,0.000000000
28.500,142.511,0.000000000
