#Frequency,Velocity,Velstd
6.500,388.238,0.000000000
7.000,422.623,0.000000000
7.500,436.067,0.000000000
8.000,416.195,0.000000000
8.500,373.834,0.000000000
9.000,330.630,0.000000000
9.500,284.154,0.000000000
10.000,240.189,0.000000000
10.500,213.906,0.000000000
11.000,201.247,0.000000000
11.500,188.996,0.000000000
12.000,178.666,0.000000000
12.500,171.552,0.000000000
13.000,164.389,0.000000000
13.500,158.046,0.000000000
14.000,151.535,0.000000000
14.500,145.565,0.000000000
15.000,140.414,0.000000000
15.500,136.124,0.000000000
16.000,132.828,0.000000000
16.500,129.842,0.000000000
17.000,127.528,0.000000000
17.500,125.842,0.000000000
18.000,124.705,0.000000000
18.500,124.221,0.000000000
19.000,123.949,0.000000000
19.500,123.819,0.000000000
20.000,123.742,0.000000000
20.500,123.308,0.000000000
21.000,122.708,0.000000000
21.500,121.708,0.000000000
22.000,120.116,0.000000000
22.500,118.343,0.000000000
23.000,116.850,0.000000000
23.500,115.354,0.000000000
24.000,114.336,0.000000000
24.500,113.909,0.000000000
25.000,113.789,0.000000000
25.500,114.704,0.000000000
26.000,133.702,0.000000000
26.500,154.320,0.000000000
27.000,178.321,0.000000000
27.500,202.197,0.000000000
28.000,231.559,0.000000000
28.500,264.996,0.000000000
