#Frequency,Velocity,Velstd
6.500,322.964,0.000000000
7.000,454.884,0.000000000
7.500,542.177,0.000000000
8.000,600.361,0.000000000
8.500,643.551,0.000000000
9.000,554.272,0.000000000
9.500,453.376,0.000000000
10.000,378.297,0.000000000
10.500,325.591,0.000000000
11.000,270.705,0.000000000
11.500,248.715,0.000000000
12.000,236.064,0.000000000
12.500,228.263,0.000000000
13.000,220.489,0.000000000
13.500,212.951,0.000000000
14.000,202.658,0.000000000
14.500,192.392,0.000000000
15.000,180.936,0.000000000
15.500,169.924,0.000000000
16.000,160.857,0.000000000
16.500,154.791,0.000000000
17.000,149.014,0.000000000
17.500,143.344,0.000000000
18.000,141.591,0.000000000
18.500,137.247,0.000000000
19.000,132.787,0.000000000
19.500,129.955,0.000000000
20.000,128.321,0.000000000
20.500,124.298,0.000000000
21.000,122.584,0.000000000
21.500,120.986,0.000000000
22.000,119.720,0.000000000
22.500,119.743,0.000000000
23.000,121.048,0.000000000
23.500,123.627,0.000000000
24.000,126.676,0.000000000
24.500,130.492,0.000000000
25.000,135.788,0.000000000
25.500,143.077,0.000000000
26.000,149.640,0.000000000
26.500,156.012,0.000000000
27.000,161.798,0.000000000
27.500,168.172,0.000000000
28.000,176.429,0.000000000
28.500,186.111,0.000000000
