#Frequency,Velocity,Velstd
6.500,354.528,0.000000000
7.000,393.499,0.000000000
7.500,417.171,0.000000000
8.000,431.540,0.000000000
8.500,406.753,0.000000000
9.000,375.572,0.000000000
9.500,342.797,0.000000000
10.000,314.035,0.000000000
10.500,284.002,0.000000000
11.000,260.793,0.000000000
11.500,242.344,0.000000000
12.000,221.108,0.000000000
12.500,209.376,0.000000000
13.000,196.873,0.000000000
13.500,182.921,0.000000000
14.000,167.814,0.000000000
14.500,155.442,0.000000000
15.000,144.427,0.000000000
15.500,136.458,0.000000000
16.000,131.073,0.000000000
16.500,128.478,0.000000000
17.000,127.222,0.000000000
17.500,126.390,0.000000000
18.000,126.432,0.000000000
18.500,126.126,0.000000000
19.000,125.527,0.000000000
19.500,124.573,0.000000000
20.000,123.300,0.000000000
20.500,121.519,0.000000000
21.000,119.341,0.000000000
21.500,117.456,0.000000000
22.000,116.231,0.000000000
22.500,117.668,0.000000000
23.000,121.499,0.000000000
23.500,126.097,0.000000000
24.000,131.193,0.000000000
24.500,137.587,0.000000000
25.000,144.613,0.000000000
25.500,155.447,0.000000000
26.000,167.566,0.000000000
26.500,182.016,0.000000000
27.000,195.663,0.000000000
27.500,219.326,0.000000000
28.000,250.741,0.000000000
28.500,280.849,0.000000000
