#Frequency,Velocity,Velstd
6.500,249.358,0.000000000
7.000,277.890,0.000000000
7.500,298.741,0.000000000
8.000,317.617,0.000000000
8.500,318.681,0.000000000
9.000,307.150,0.000000000
9.500,281.906,0.000000000
10.000,253.939,0.000000000
10.500,224.179,0.000000000
11.000,205.345,0.000000000
11.500,191.622,0.000000000
12.000,183.184,0.000000000
12.500,175.266,0.000000000
13.000,166.481,0.000000000
13.500,158.631,0.000000000
14.000,151.178,0.000000000
14.500,143.937,0.000000000
15.000,138.522,0.000000000
15.500,135.220,0.000000000
16.000,132.424,0.000000000
16.500,129.798,0.000000000
17.000,127.946,0.000000000
17.500,126.012,0.000000000
18.000,122.686,0.000000000
18.500,118.847,0.000000000
19.000,115.118,0.000000000
19.500,111.489,0.000000000
20.000,108.319,0.000000000
20.500,107.156,0.000000000
21.000,107.249,0.000000000
21.500,107.686,0.000000000
22.000,108.300,0.000000000
22.500,109.033,0.000000000
23.000,109.856,0.000000000
23.500,110.596,0.000000000
24.000,111.113,0.000000000
24.500,111.600,0.000000000
25.000,111.968,0.000000000
25.500,114.040,0.000000000
26.000,116.304,0.000000000
26.500,118.602,0.000000000
27.000,121.900,0.000000000
27.500,126.635,0.000000000
28.000,129.564,0.000000000
28.500,137.728,0.000000000
