#Frequency,Velocity,Velstd
6.500,755.314,0.000000000
7.000,635.802,0.000000000
7.500,516.290,0.000000000
8.000,390.637,0.000000000
8.500,343.615,0.000000000
9.000,327.004,0.000000000
9.500,310.259,0.000000000
10.000,291.784,0.000000000
10.500,276.832,0.000000000
11.000,265.739,0.000000000
11.500,257.418,0.000000000
12.000,249.647,0.000000000
12.500,243.606,0.000000000
13.000,237.101,0.000000000
13.500,229.734,0.000000000
14.000,222.003,0.000000000
14.500,215.973,0.000000000
15.000,209.943,0.000000000
15.500,207.485,0.000000000
16.000,207.135,0.000000000
16.500,207.822,0.000000000
17.000,208.509,0.000000000
17.500,207.512,0.000000000
18.000,204.951,0.000000000
18.500,201.555,0.000000000
19.000,197.979,0.000000000
19.500,194.122,0.000000000
20.000,191.850,0.000000000
20.500,190.275,0.000000000
21.000,189.337,0.000000000
21.500,188.580,0.000000000
22.000,188.532,0.000000000
22.500,189.090,0.000000000
23.000,190.032,0.000000000
23.500,191.136,0.000000000
24.000,192.240,0.000000000
24.500,192.746,0.000000000
25.000,192.520,0.000000000
25.500,191.865,0.000000000
26.000,191.049,0.000000000
26.500,190.233,0.000000000
27.000,189.281,0.000000000
27.500,188.555,0.000000000
28.000,188.029,0.000000000
28.500,187.432,0.000000000
