#Frequency,Velocity,Velstd
6.500,302.723,0.000000000
7.000,312.933,0.000000000
7.500,315.391,0.000000000
8.000,301.486,0.000000000
8.500,287.582,0.000000000
9.000,270.172,0.000000000
9.500,251.602,0.000000000
10.000,236.080,0.000000000
10.500,224.885,0.000000000
11.000,211.164,0.000000000
11.500,197.524,0.000000000
12.000,182.818,0.000000000
12.500,171.409,0.000000000
13.000,159.539,0.000000000
13.500,148.450,0.000000000
14.000,138.650,0.000000000
14.500,130.801,0.000000000
15.000,124.267,0.000000000
15.500,120.018,0.000000000
16.000,117.387,0.000000000
16.500,116.892,0.000000000
17.000,116.670,0.000000000
17.500,116.761,0.000000000
18.000,117.065,0.000000000
18.500,117.495,0.000000000
19.000,117.716,0.000000000
19.500,117.286,0.000000000
20.000,116.517,0.000000000
20.500,115.112,0.000000000
21.000,113.000,0.000000000
21.500,111.098,0.000000000
22.000,109.847,0.000000000
22.500,110.425,0.000000000
23.000,112.990,0.000000000
23.500,117.203,0.000000000
24.000,121.726,0.000000000
24.500,127.958,0.000000000
25.000,137.906,0.000000000
25.500,185.198,0.000000000
26.000,234.646,0.000000000
26.500,289.134,0.000000000
27.000,343.270,0.000000000
27.500,418.690,0.000000000
28.000,499.200,0.000000000
28.500,580.142,0.000000000
