#Frequency,Velocity,Velstd
6.500,866.786,0.000000000
7.000,875.075,0.000000000
7.500,765.633,0.000000000
8.000,637.591,0.000000000
8.500,508.964,0.000000000
9.000,412.541,0.000000000
9.500,322.512,0.000000000
10.000,297.405,0.000000000
10.500,288.251,0.000000000
11.000,278.051,0.000000000
11.500,268.600,0.000000000
12.000,260.185,0.000000000
12.500,251.262,0.000000000
13.000,244.985,0.000000000
13.500,240.119,0.000000000
14.000,239.096,0.000000000
14.500,237.882,0.000000000
15.000,237.160,0.000000000
15.500,236.173,0.000000000
16.000,235.222,0.000000000
16.500,234.534,0.000000000
17.000,234.038,0.000000000
17.500,233.021,0.000000000
18.000,231.795,0.000000000
18.500,230.289,0.000000000
19.000,228.688,0.000000000
19.500,226.290,0.000000000
20.000,223.740,0.000000000
20.500,221.092,0.000000000
21.000,218.562,0.000000000
21.500,215.875,0.000000000
22.000,213.851,0.000000000
22.500,212.478,0.000000000
23.000,211.479,0.000000000
23.500,210.389,0.000000000
24.000,209.145,0.000000000
24.500,207.976,0.000000000
25.000,206.818,0.000000000
25.500,205.851,0.000000000
26.000,205.238,0.000000000
26.500,204.948,0.000000000
27.000,204.562,0.000000000
27.500,203.920,0.000000000
28.000,203.030,0.000000000
28.500,202.055,0.000000000
