#Frequency,Velocity,Velstd
6.500,302.491,0.000000000
7.000,328.286,0.000000000
7.500,342.744,0.000000000
8.000,330.546,0.000000000
8.500,310.416,0.000000000
9.000,283.354,0.000000000
9.500,254.816,0.000000000
10.000,223.007,0.000000000
10.500,208.602,0.000000000
11.000,195.487,0.000000000
11.500,185.913,0.000000000
12.000,175.685,0.000000000
12.500,166.920,0.000000000
13.000,158.725,0.000000000
13.500,151.129,0.000000000
14.000,143.976,0.000000000
14.500,138.361,0.000000000
15.000,133.903,0.000000000
15.500,130.040,0.000000000
16.000,127.035,0.000000000
16.500,124.344,0.000000000
17.000,122.221,0.000000000
17.500,120.698,0.000000000
18.000,119.744,0.000000000
18.500,119.406,0.000000000
19.000,119.146,0.000000000
19.500,118.910,0.000000000
20.000,118.520,0.000000000
20.500,117.895,0.000000000
21.000,117.173,0.000000000
21.500,116.366,0.000000000
22.000,115.108,0.000000000
22.500,114.045,0.000000000
23.000,113.024,0.000000000
23.500,112.011,0.000000000
24.000,111.267,0.000000000
24.500,110.975,0.000000000
25.000,110.982,0.000000000
25.500,112.213,0.000000000
26.000,138.587,0.000000000
26.500,166.805,0.000000000
27.000,198.724,0.000000000
27.500,230.352,0.000000000
28.000,268.034,0.000000000
28.500,303.649,0.000000000
