#Frequency,Velocity,Velstd
6.500,299.351,0.000000000
7.000,281.730,0.000000000
7.500,265.365,0.000000000
8.000,255.465,0.000000000
8.500,270.626,0.000000000
9.000,287.042,0.000000000
9.500,299.403,0.000000000
10.000,310.508,0.000000000
10.500,314.311,0.000000000
11.000,306.869,0.000000000
11.500,296.175,0.000000000
12.000,288.036,0.000000000
12.500,277.189,0.000000000
13.000,264.746,0.000000000
13.500,254.853,0.000000000
14.000,246.226,0.000000000
14.500,238.356,0.000000000
15.000,231.937,0.000000000
15.500,227.052,0.000000000
16.000,220.612,0.000000000
16.500,216.129,0.000000000
17.000,211.761,0.000000000
17.500,207.807,0.000000000
18.000,204.254,0.000000000
18.500,202.237,0.000000000
19.000,199.975,0.000000000
19.500,197.633,0.000000000
20.000,195.600,0.000000000
20.500,193.877,0.000000000
21.000,191.829,0.000000000
21.500,190.009,0.000000000
22.000,188.575,0.000000000
22.500,187.502,0.000000000
23.000,186.619,0.000000000
23.500,186.079,0.000000000
24.000,186.646,0.000000000
24.500,187.734,0.000000000
25.000,189.240,0.000000000
25.500,190.861,0.000000000
26.000,192.571,0.000000000
26.500,193.437,0.000000000
27.000,194.102,0.000000000
27.500,194.521,0.000000000
28.000,194.490,0.000000000
28.500,194.043,0.000000000
