#Frequency,Velocity,Velstd
6.500,298.827,0.000000000
7.000,321.282,0.000000000
7.500,343.737,0.000000000
8.000,352.328,0.000000000
8.500,333.330,0.000000000
9.000,301.917,0.000000000
9.500,266.688,0.000000000
10.000,229.541,0.000000000
10.500,200.108,0.000000000
11.000,175.182,0.000000000
11.500,161.248,0.000000000
12.000,150.825,0.000000000
12.500,139.854,0.000000000
13.000,132.566,0.000000000
13.500,127.600,0.000000000
14.000,123.984,0.000000000
14.500,120.701,0.000000000
15.000,118.638,0.000000000
15.500,116.569,0.000000000
16.000,114.435,0.000000000
16.500,112.092,0.000000000
17.000,109.935,0.000000000
17.500,108.729,0.000000000
18.000,107.649,0.000000000
18.500,106.403,0.000000000
19.000,105.278,0.000000000
19.500,104.174,0.000000000
20.000,103.344,0.000000000
20.500,102.807,0.000000000
21.000,102.639,0.000000000
21.500,102.818,0.000000000
22.000,103.010,0.000000000
22.500,105.619,0.000000000
23.000,106.754,0.000000000
23.500,109.051,0.000000000
24.000,111.160,0.000000000
24.500,113.265,0.000000000
25.000,112.975,0.000000000
25.500,122.039,0.000000000
26.000,131.246,0.000000000
26.500,140.453,0.000000000
27.000,149.102,0.000000000
27.500,157.752,0.000000000
28.000,158.523,0.000000000
28.500,157.800,0.000000000
