#Frequency,Velocity,Velstd
6.500,233.646,0.000000000
7.000,264.480,0.000000000
7.500,278.207,0.000000000
8.000,262.345,0.000000000
8.500,266.963,0.000000000
9.000,249.027,0.000000000
9.500,226.892,0.000000000
10.000,207.957,0.000000000
10.500,195.572,0.000000000
11.000,180.798,0.000000000
11.500,166.536,0.000000000
12.000,154.554,0.000000000
12.500,144.737,0.000000000
13.000,136.901,0.000000000
13.500,131.130,0.000000000
14.000,126.364,0.000000000
14.500,123.045,0.000000000
15.000,120.364,0.000000000
15.500,117.769,0.000000000
16.000,115.235,0.000000000
16.500,113.257,0.000000000
17.000,111.557,0.000000000
17.500,110.553,0.000000000
18.000,109.990,0.000000000
18.500,109.362,0.000000000
19.000,108.488,0.000000000
19.500,107.658,0.000000000
20.000,106.824,0.000000000
20.500,105.810,0.000000000
21.000,104.773,0.000000000
21.500,103.973,0.000000000
22.000,103.324,0.000000000
22.500,102.733,0.000000000
23.000,102.609,0.000000000
23.500,103.743,0.000000000
24.000,105.208,0.000000000
24.500,106.686,0.000000000
25.000,110.315,0.000000000
25.500,434.855,0.000000000
26.000,758.490,0.000000000
26.500,1081.803,0.000000000
27.000,1357.738,0.000000000
27.500,1608.696,0.000000000
28.000,1525.056,0.000000000
28.500,1430.413,0.000000000
