#Frequency,Velocity,Velstd
6.500,314.099,0.000000000
7.000,329.185,0.000000000
7.500,373.276,0.000000000
8.000,391.456,0.000000000
8.500,368.748,0.000000000
9.000,324.799,0.000000000
9.500,277.834,0.000000000
10.000,227.975,0.000000000
10.500,199.796,0.000000000
11.000,180.682,0.000000000
11.500,165.859,0.000000000
12.000,152.878,0.000000000
12.500,141.729,0.000000000
13.000,134.067,0.000000000
13.500,128.439,0.000000000
14.000,124.303,0.000000000
14.500,121.019,0.000000000
15.000,118.298,0.000000000
15.500,115.886,0.000000000
16.000,113.976,0.000000000
16.500,112.199,0.000000000
17.000,110.546,0.000000000
17.500,109.155,0.000000000
18.000,107.937,0.000000000
18.500,106.864,0.000000000
19.000,106.022,0.000000000
19.500,105.353,0.000000000
20.000,104.921,0.000000000
20.500,104.753,0.000000000
21.000,104.726,0.000000000
21.500,104.710,0.000000000
22.000,104.744,0.000000000
22.500,105.014,0.000000000
23.000,105.284,0.000000000
23.500,105.564,0.000000000
24.000,106.121,0.000000000
24.500,106.651,0.000000000
25.000,107.046,0.000000000
25.500,108.954,0.000000000
26.000,432.936,0.000000000
26.500,756.641,0.000000000
27.000,1080.347,0.000000000
27.500,1267.892,0.000000000
28.000,1436.018,0.000000000
28.500,1282.052,0.000000000
