#Frequency,Velocity,Velstd
6.500,349.793,0.000000000
7.000,373.683,0.000000000
7.500,344.838,0.000000000
8.000,312.090,0.000000000
8.500,279.342,0.000000000
9.000,262.469,0.000000000
9.500,241.779,0.000000000
10.000,225.331,0.000000000
10.500,209.793,0.000000000
11.000,191.766,0.000000000
11.500,176.768,0.000000000
12.000,164.509,0.000000000
12.500,153.680,0.000000000
13.000,144.761,0.000000000
13.500,137.445,0.000000000
14.000,131.910,0.000000000
14.500,126.441,0.000000000
15.000,121.547,0.000000000
15.500,116.837,0.000000000
16.000,113.012,0.000000000
16.500,109.535,0.000000000
17.000,106.518,0.000000000
17.500,104.526,0.000000000
18.000,103.354,0.000000000
18.500,101.781,0.000000000
19.000,100.791,0.000000000
19.500,100.990,0.000000000
20.000,101.265,0.000000000
20.500,101.540,0.000000000
21.000,102.307,0.000000000
21.500,103.211,0.000000000
22.000,103.680,0.000000000
22.500,104.244,0.000000000
23.000,104.850,0.000000000
23.500,106.057,0.000000000
24.000,107.758,0.000000000
24.500,109.878,0.000000000
25.000,112.288,0.000000000
25.500,118.381,0.000000000
26.000,124.454,0.000000000
26.500,129.896,0.000000000
27.000,134.716,0.000000000
27.500,139.113,0.000000000
28.000,141.162,0.000000000
28.500,144.237,0.000000000
