#Frequency,Velocity,Velstd
6.500,677.689,0.000000000
7.000,629.857,0.000000000
7.500,582.026,0.000000000
8.000,494.503,0.000000000
8.500,409.367,0.000000000
9.000,387.714,0.000000000
9.500,368.447,0.000000000
10.000,339.085,0.000000000
10.500,309.723,0.000000000
11.000,274.620,0.000000000
11.500,259.838,0.000000000
12.000,245.386,0.000000000
12.500,241.031,0.000000000
13.000,236.197,0.000000000
13.500,233.127,0.000000000
14.000,231.046,0.000000000
14.500,228.635,0.000000000
15.000,225.405,0.000000000
15.500,223.473,0.000000000
16.000,223.403,0.000000000
16.500,223.679,0.000000000
17.000,222.694,0.000000000
17.500,222.527,0.000000000
18.000,220.064,0.000000000
18.500,217.181,0.000000000
19.000,214.260,0.000000000
19.500,209.603,0.000000000
20.000,204.058,0.000000000
20.500,199.124,0.000000000
21.000,194.002,0.000000000
21.500,188.538,0.000000000
22.000,186.072,0.000000000
22.500,184.493,0.000000000
23.000,183.783,0.000000000
23.500,183.566,0.000000000
24.000,186.001,0.000000000
24.500,188.435,0.000000000
25.000,190.870,0.000000000
25.500,193.182,0.000000000
26.000,195.331,0.000000000
26.500,195.208,0.000000000
27.000,195.503,0.000000000
27.500,196.030,0.000000000
28.000,196.721,0.000000000
28.500,197.877,0.000000000
