#Frequency,Velocity,Velstd
6.500,294.116,0.000000000
7.000,340.704,0.000000000
7.500,397.599,0.000000000
8.000,417.607,0.000000000
8.500,390.923,0.000000000
9.000,335.579,0.000000000
9.500,277.652,0.000000000
10.000,217.395,0.000000000
10.500,191.229,0.000000000
11.000,175.278,0.000000000
11.500,163.506,0.000000000
12.000,152.710,0.000000000
12.500,143.028,0.000000000
13.000,135.506,0.000000000
13.500,129.706,0.000000000
14.000,125.254,0.000000000
14.500,122.053,0.000000000
15.000,119.550,0.000000000
15.500,117.243,0.000000000
16.000,115.343,0.000000000
16.500,113.533,0.000000000
17.000,111.924,0.000000000
17.500,110.610,0.000000000
18.000,109.503,0.000000000
18.500,108.694,0.000000000
19.000,108.027,0.000000000
19.500,107.424,0.000000000
20.000,107.072,0.000000000
20.500,106.953,0.000000000
21.000,106.785,0.000000000
21.500,106.674,0.000000000
22.000,106.704,0.000000000
22.500,106.669,0.000000000
23.000,106.634,0.000000000
23.500,106.704,0.000000000
24.000,106.975,0.000000000
24.500,107.196,0.000000000
25.000,107.617,0.000000000
25.500,109.225,0.000000000
26.000,182.754,0.000000000
26.500,259.174,0.000000000
27.000,339.830,0.000000000
27.500,420.321,0.000000000
28.000,508.588,0.000000000
28.500,544.769,0.000000000
