#Frequency,Velocity,Velstd
6.500,271.302,0.000000000
7.000,274.148,0.000000000
7.500,288.028,0.000000000
8.000,294.416,0.000000000
8.500,283.073,0.000000000
9.000,261.863,0.000000000
9.500,237.956,0.000000000
10.000,212.024,0.000000000
10.500,189.754,0.000000000
11.000,171.537,0.000000000
11.500,158.455,0.000000000
12.000,147.492,0.000000000
12.500,137.704,0.000000000
13.000,130.939,0.000000000
13.500,126.019,0.000000000
14.000,122.624,0.000000000
14.500,119.648,0.000000000
15.000,117.108,0.000000000
15.500,114.965,0.000000000
16.000,113.327,0.000000000
16.500,111.775,0.000000000
17.000,110.182,0.000000000
17.500,108.770,0.000000000
18.000,107.525,0.000000000
18.500,106.389,0.000000000
19.000,105.446,0.000000000
19.500,104.638,0.000000000
20.000,104.058,0.000000000
20.500,103.723,0.000000000
21.000,103.575,0.000000000
21.500,103.534,0.000000000
22.000,103.566,0.000000000
22.500,104.091,0.000000000
23.000,104.568,0.000000000
23.500,105.093,0.000000000
24.000,105.898,0.000000000
24.500,106.697,0.000000000
25.000,107.043,0.000000000
25.500,109.166,0.000000000
26.000,269.084,0.000000000
26.500,428.695,0.000000000
27.000,588.306,0.000000000
27.500,645.911,0.000000000
28.000,700.759,0.000000000
28.500,589.379,0.000000000
