#Frequency,Velocity,Velstd
6.500,943.628,0.000000000
7.000,992.840,0.000000000
7.500,841.591,0.000000000
8.000,675.944,0.000000000
8.500,507.967,0.000000000
9.000,389.044,0.000000000
9.500,301.458,0.000000000
10.000,282.635,0.000000000
10.500,275.844,0.000000000
11.000,270.554,0.000000000
11.500,264.069,0.000000000
12.000,259.290,0.000000000
12.500,254.396,0.000000000
13.000,251.869,0.000000000
13.500,250.051,0.000000000
14.000,248.576,0.000000000
14.500,245.438,0.000000000
15.000,242.262,0.000000000
15.500,238.237,0.000000000
16.000,234.131,0.000000000
16.500,230.890,0.000000000
17.000,229.502,0.000000000
17.500,227.422,0.000000000
18.000,225.686,0.000000000
18.500,223.560,0.000000000
19.000,221.053,0.000000000
19.500,218.118,0.000000000
20.000,215.549,0.000000000
20.500,213.278,0.000000000
21.000,211.600,0.000000000
21.500,210.490,0.000000000
22.000,209.771,0.000000000
22.500,209.478,0.000000000
23.000,209.237,0.000000000
23.500,208.577,0.000000000
24.000,207.500,0.000000000
24.500,206.458,0.000000000
25.000,205.399,0.000000000
25.500,204.482,0.000000000
26.000,203.981,0.000000000
26.500,203.797,0.000000000
27.000,203.576,0.000000000
27.500,203.103,0.000000000
28.000,202.273,0.000000000
28.500,201.233,0.000000000
