#Frequency,Velocity,Velstd
6.500,749.450,0.000000000
7.000,517.997,0.000000000
7.500,314.854,0.000000000
8.000,285.688,0.000000000
8.500,274.065,0.000000000
9.000,258.851,0.000000000
9.500,244.229,0.000000000
10.000,227.542,0.000000000
10.500,211.930,0.000000000
11.000,196.328,0.000000000
11.500,183.499,0.000000000
12.000,172.194,0.000000000
12.500,162.334,0.000000000
13.000,153.239,0.000000000
13.500,144.919,0.000000000
14.000,139.301,0.000000000
14.500,137.575,0.000000000
15.000,136.177,0.000000000
15.500,134.189,0.000000000
16.000,132.124,0.000000000
16.500,129.985,0.000000000
17.000,128.225,0.000000000
17.500,125.864,0.000000000
18.000,123.895,0.000000000
18.500,122.131,0.000000000
19.000,120.263,0.000000000
19.500,118.439,0.000000000
20.000,117.389,0.000000000
20.500,116.774,0.000000000
21.000,116.249,0.000000000
21.500,116.163,0.000000000
22.000,116.307,0.000000000
22.500,117.159,0.000000000
23.000,117.494,0.000000000
23.500,118.791,0.000000000
24.000,119.827,0.000000000
24.500,120.541,0.000000000
25.000,120.668,0.000000000
25.500,121.462,0.000000000
26.000,121.293,0.000000000
26.500,121.317,0.000000000
27.000,122.730,0.000000000
27.500,130.358,0.000000000
28.000,137.836,0.000000000
28.500,145.315,0.000000000
