#Frequency,Velocity,Velstd
6.500,341.167,0.000000000
7.000,396.501,0.000000000
7.500,403.266,0.000000000
8.000,355.748,0.000000000
8.500,319.919,0.000000000
9.000,280.054,0.000000000
9.500,236.042,0.000000000
10.000,210.849,0.000000000
10.500,195.670,0.000000000
11.000,181.635,0.000000000
11.500,170.412,0.000000000
12.000,161.135,0.000000000
12.500,151.964,0.000000000
13.000,143.489,0.000000000
13.500,136.331,0.000000000
14.000,129.794,0.000000000
14.500,124.729,0.000000000
15.000,121.002,0.000000000
15.500,118.285,0.000000000
16.000,115.962,0.000000000
16.500,113.840,0.000000000
17.000,112.403,0.000000000
17.500,111.189,0.000000000
18.000,109.811,0.000000000
18.500,108.533,0.000000000
19.000,107.471,0.000000000
19.500,106.367,0.000000000
20.000,105.302,0.000000000
20.500,104.482,0.000000000
21.000,103.691,0.000000000
21.500,102.914,0.000000000
22.000,102.226,0.000000000
22.500,101.647,0.000000000
23.000,101.432,0.000000000
23.500,101.972,0.000000000
24.000,102.789,0.000000000
24.500,103.926,0.000000000
25.000,105.887,0.000000000
25.500,127.687,0.000000000
26.000,150.298,0.000000000
26.500,174.103,0.000000000
27.000,197.588,0.000000000
27.500,220.249,0.000000000
28.000,223.976,0.000000000
28.500,227.890,0.000000000
