#Frequency,Velocity,Velstd
6.500,354.253,0.000000000
7.000,417.072,0.000000000
7.500,457.056,0.000000000
8.000,469.480,0.000000000
8.500,460.950,0.000000000
9.000,439.278,0.000000000
9.500,397.828,0.000000000
10.000,352.727,0.000000000
10.500,301.990,0.000000000
11.000,264.705,0.000000000
11.500,227.381,0.000000000
12.000,207.061,0.000000000
12.500,188.581,0.000000000
13.000,175.102,0.000000000
13.500,165.935,0.000000000
14.000,157.389,0.000000000
14.500,150.061,0.000000000
15.000,142.944,0.000000000
15.500,135.599,0.000000000
16.000,129.528,0.000000000
16.500,125.509,0.000000000
17.000,122.037,0.000000000
17.500,119.756,0.000000000
18.000,120.372,0.000000000
18.500,118.954,0.000000000
19.000,117.536,0.000000000
19.500,117.511,0.000000000
20.000,117.895,0.000000000
20.500,115.452,0.000000000
21.000,115.043,0.000000000
21.500,114.634,0.000000000
22.000,113.842,0.000000000
22.500,113.149,0.000000000
23.000,113.410,0.000000000
23.500,114.113,0.000000000
24.000,115.585,0.000000000
24.500,118.183,0.000000000
25.000,121.384,0.000000000
25.500,128.442,0.000000000
26.000,135.059,0.000000000
26.500,140.907,0.000000000
27.000,145.628,0.000000000
27.500,149.646,0.000000000
28.000,150.355,0.000000000
28.500,153.629,0.000000000
