#Frequency,Velocity,Velstd
6.500,281.426,0.000000000
7.000,286.572,0.000000000
7.500,291.718,0.000000000
8.000,294.763,0.000000000
8.500,301.234,0.000000000
9.000,304.279,0.000000000
9.500,303.614,0.000000000
10.000,300.607,0.000000000
10.500,296.782,0.000000000
11.000,289.787,0.000000000
11.500,283.994,0.000000000
12.000,275.990,0.000000000
12.500,267.859,0.000000000
13.000,257.656,0.000000000
13.500,248.944,0.000000000
14.000,239.158,0.000000000
14.500,231.315,0.000000000
15.000,224.513,0.000000000
15.500,220.644,0.000000000
16.000,215.260,0.000000000
16.500,211.144,0.000000000
17.000,207.266,0.000000000
17.500,203.991,0.000000000
18.000,200.570,0.000000000
18.500,198.763,0.000000000
19.000,196.650,0.000000000
19.500,194.829,0.000000000
20.000,193.589,0.000000000
20.500,192.326,0.000000000
21.000,191.149,0.000000000
21.500,190.189,0.000000000
22.000,189.373,0.000000000
22.500,188.578,0.000000000
23.000,188.024,0.000000000
23.500,187.522,0.000000000
24.000,187.707,0.000000000
24.500,188.253,0.000000000
25.000,189.380,0.000000000
25.500,190.519,0.000000000
26.000,191.850,0.000000000
26.500,192.815,0.000000000
27.000,193.564,0.000000000
27.500,193.957,0.000000000
28.000,194.079,0.000000000
28.500,193.495,0.000000000
