#Frequency,Velocity,Velstd
6.500,353.645,0.000000000
7.000,382.607,0.000000000
7.500,399.108,0.000000000
8.000,387.363,0.000000000
8.500,374.996,0.000000000
9.000,351.396,0.000000000
9.500,320.540,0.000000000
10.000,285.674,0.000000000
10.500,254.217,0.000000000
11.000,219.656,0.000000000
11.500,197.585,0.000000000
12.000,181.518,0.000000000
12.500,167.729,0.000000000
13.000,156.800,0.000000000
13.500,148.581,0.000000000
14.000,142.171,0.000000000
14.500,135.784,0.000000000
15.000,129.983,0.000000000
15.500,124.455,0.000000000
16.000,119.944,0.000000000
16.500,116.101,0.000000000
17.000,113.485,0.000000000
17.500,111.046,0.000000000
18.000,110.363,0.000000000
18.500,108.626,0.000000000
19.000,107.573,0.000000000
19.500,107.204,0.000000000
20.000,107.804,0.000000000
20.500,107.181,0.000000000
21.000,107.777,0.000000000
21.500,108.374,0.000000000
22.000,108.287,0.000000000
22.500,108.293,0.000000000
23.000,108.614,0.000000000
23.500,109.322,0.000000000
24.000,110.699,0.000000000
24.500,112.914,0.000000000
25.000,115.609,0.000000000
25.500,122.006,0.000000000
26.000,128.122,0.000000000
26.500,133.885,0.000000000
27.000,138.810,0.000000000
27.500,143.163,0.000000000
28.000,145.204,0.000000000
28.500,148.916,0.000000000
