#Frequency,Velocity,Velstd
6.500,1514.172,0.000000000
7.000,1531.036,0.000000000
7.500,1452.341,0.000000000
8.000,1245.841,0.000000000
8.500,865.945,0.000000000
9.000,642.232,0.000000000
9.500,464.527,0.000000000
10.000,364.357,0.000000000
10.500,329.240,0.000000000
11.000,299.742,0.000000000
11.500,279.442,0.000000000
12.000,273.881,0.000000000
12.500,268.871,0.000000000
13.000,265.055,0.000000000
13.500,258.410,0.000000000
14.000,253.966,0.000000000
14.500,249.692,0.000000000
15.000,245.920,0.000000000
15.500,242.035,0.000000000
16.000,240.771,0.000000000
16.500,239.699,0.000000000
17.000,239.188,0.000000000
17.500,238.583,0.000000000
18.000,237.820,0.000000000
18.500,237.184,0.000000000
19.000,236.315,0.000000000
19.500,234.760,0.000000000
20.000,232.770,0.000000000
20.500,230.455,0.000000000
21.000,228.157,0.000000000
21.500,225.502,0.000000000
22.000,223.112,0.000000000
22.500,221.245,0.000000000
23.000,219.676,0.000000000
23.500,217.643,0.000000000
24.000,215.833,0.000000000
24.500,214.229,0.000000000
25.000,212.549,0.000000000
25.500,211.006,0.000000000
26.000,209.792,0.000000000
26.500,208.729,0.000000000
27.000,207.506,0.000000000
27.500,206.355,0.000000000
28.000,205.446,0.000000000
28.500,204.738,0.000000000
