#Frequency,Velocity,Velstd
6.500,281.485,0.000000000
7.000,298.565,0.000000000
7.500,286.608,0.000000000
8.000,278.303,0.000000000
8.500,269.999,0.000000000
9.000,266.068,0.000000000
9.500,261.566,0.000000000
10.000,261.122,0.000000000
10.500,255.511,0.000000000
11.000,248.999,0.000000000
11.500,244.383,0.000000000
12.000,240.056,0.000000000
12.500,234.663,0.000000000
13.000,229.058,0.000000000
13.500,221.419,0.000000000
14.000,214.738,0.000000000
14.500,204.402,0.000000000
15.000,191.935,0.000000000
15.500,181.196,0.000000000
16.000,173.391,0.000000000
16.500,166.369,0.000000000
17.000,163.453,0.000000000
17.500,164.179,0.000000000
18.000,164.089,0.000000000
18.500,163.107,0.000000000
19.000,160.857,0.000000000
19.500,158.607,0.000000000
20.000,156.357,0.000000000
20.500,155.021,0.000000000
21.000,156.126,0.000000000
21.500,159.440,0.000000000
22.000,163.398,0.000000000
22.500,167.355,0.000000000
23.000,171.216,0.000000000
23.500,171.806,0.000000000
24.000,168.774,0.000000000
24.500,163.946,0.000000000
25.000,159.119,0.000000000
25.500,154.291,0.000000000
26.000,151.266,0.000000000
26.500,150.900,0.000000000
27.000,152.304,0.000000000
27.500,153.708,0.000000000
28.000,155.512,0.000000000
28.500,157.970,0.000000000
