#Frequency,Velocity,Velstd
6.500,413.298,0.000000000
7.000,410.995,0.000000000
7.500,379.721,0.000000000
8.000,348.447,0.000000000
8.500,317.173,0.000000000
9.000,306.659,0.000000000
9.500,305.066,0.000000000
10.000,299.298,0.000000000
10.500,290.145,0.000000000
11.000,276.944,0.000000000
11.500,261.626,0.000000000
12.000,246.116,0.000000000
12.500,233.751,0.000000000
13.000,223.166,0.000000000
13.500,214.220,0.000000000
14.000,207.306,0.000000000
14.500,198.864,0.000000000
15.000,191.089,0.000000000
15.500,184.918,0.000000000
16.000,181.157,0.000000000
16.500,177.844,0.000000000
17.000,177.845,0.000000000
17.500,178.208,0.000000000
18.000,177.365,0.000000000
18.500,175.670,0.000000000
19.000,173.610,0.000000000
19.500,171.550,0.000000000
20.000,169.505,0.000000000
20.500,169.388,0.000000000
21.000,170.797,0.000000000
21.500,173.479,0.000000000
22.000,176.574,0.000000000
22.500,179.654,0.000000000
23.000,182.013,0.000000000
23.500,181.974,0.000000000
24.000,179.009,0.000000000
24.500,174.928,0.000000000
25.000,170.847,0.000000000
25.500,166.086,0.000000000
26.000,163.049,0.000000000
26.500,162.208,0.000000000
27.000,162.072,0.000000000
27.500,161.800,0.000000000
28.000,162.344,0.000000000
28.500,162.970,0.000000000
