#Frequency,Velocity,Velstd
6.500,260.904,0.000000000
7.000,293.517,0.000000000
7.500,326.129,0.000000000
8.000,353.504,0.000000000
8.500,361.473,0.000000000
9.000,342.488,0.000000000
9.500,310.396,0.000000000
10.000,275.603,0.000000000
10.500,238.856,0.000000000
11.000,217.473,0.000000000
11.500,203.122,0.000000000
12.000,194.160,0.000000000
12.500,185.246,0.000000000
13.000,175.186,0.000000000
13.500,166.258,0.000000000
14.000,157.671,0.000000000
14.500,149.477,0.000000000
15.000,143.586,0.000000000
15.500,140.253,0.000000000
16.000,137.384,0.000000000
16.500,134.672,0.000000000
17.000,132.809,0.000000000
17.500,130.686,0.000000000
18.000,126.743,0.000000000
18.500,122.121,0.000000000
19.000,117.616,0.000000000
19.500,113.214,0.000000000
20.000,109.424,0.000000000
20.500,108.098,0.000000000
21.000,108.273,0.000000000
21.500,108.828,0.000000000
22.000,109.586,0.000000000
22.500,110.495,0.000000000
23.000,111.404,0.000000000
23.500,112.284,0.000000000
24.000,112.902,0.000000000
24.500,113.347,0.000000000
25.000,113.641,0.000000000
25.500,115.156,0.000000000
26.000,116.669,0.000000000
26.500,118.243,0.000000000
27.000,121.058,0.000000000
27.500,125.373,0.000000000
28.000,128.372,0.000000000
28.500,137.184,0.000000000
