#Frequency,Velocity,Velstd
6.500,206.603,0.000000000
7.000,225.475,0.000000000
7.500,233.801,0.000000000
8.000,229.091,0.000000000
8.500,219.081,0.000000000
9.000,207.870,0.000000000
9.500,196.922,0.000000000
10.000,185.646,0.000000000
10.500,176.404,0.000000000
11.000,166.401,0.000000000
11.500,156.654,0.000000000
12.000,150.717,0.000000000
12.500,145.823,0.000000000
13.000,140.362,0.000000000
13.500,135.218,0.000000000
14.000,130.454,0.000000000
14.500,125.440,0.000000000
15.000,120.999,0.000000000
15.500,117.458,0.000000000
16.000,114.654,0.000000000
16.500,112.151,0.000000000
17.000,110.305,0.000000000
17.500,108.916,0.000000000
18.000,107.644,0.000000000
18.500,106.539,0.000000000
19.000,105.526,0.000000000
19.500,104.526,0.000000000
20.000,103.553,0.000000000
20.500,103.026,0.000000000
21.000,102.812,0.000000000
21.500,102.771,0.000000000
22.000,102.822,0.000000000
22.500,102.893,0.000000000
23.000,103.024,0.000000000
23.500,103.369,0.000000000
24.000,103.827,0.000000000
24.500,104.498,0.000000000
25.000,105.371,0.000000000
25.500,110.407,0.000000000
26.000,115.679,0.000000000
26.500,121.499,0.000000000
27.000,127.047,0.000000000
27.500,133.474,0.000000000
28.000,136.009,0.000000000
28.500,141.200,0.000000000
