#Frequency,Velocity,Velstd
6.500,217.971,0.000000000
7.000,231.952,0.000000000
7.500,239.761,0.000000000
8.000,238.685,0.000000000
8.500,237.609,0.000000000
9.000,231.810,0.000000000
9.500,218.335,0.000000000
10.000,208.539,0.000000000
10.500,197.389,0.000000000
11.000,183.467,0.000000000
11.500,172.625,0.000000000
12.000,160.911,0.000000000
12.500,150.374,0.000000000
13.000,141.349,0.000000000
13.500,134.141,0.000000000
14.000,127.204,0.000000000
14.500,122.091,0.000000000
15.000,118.045,0.000000000
15.500,114.701,0.000000000
16.000,112.166,0.000000000
16.500,111.003,0.000000000
17.000,110.392,0.000000000
17.500,109.893,0.000000000
18.000,109.609,0.000000000
18.500,109.452,0.000000000
19.000,109.268,0.000000000
19.500,108.689,0.000000000
20.000,108.202,0.000000000
20.500,107.490,0.000000000
21.000,106.340,0.000000000
21.500,105.217,0.000000000
22.000,104.489,0.000000000
22.500,104.632,0.000000000
23.000,105.700,0.000000000
23.500,109.123,0.000000000
24.000,112.692,0.000000000
24.500,117.572,0.000000000
25.000,124.863,0.000000000
25.500,737.679,0.000000000
26.000,1378.696,0.000000000
26.500,2053.341,0.000000000
27.000,2741.943,0.000000000
27.500,3494.932,0.000000000
28.000,3684.698,0.000000000
28.500,3844.367,0.000000000
