#Frequency,Velocity,Velstd
6.500,966.849,0.000000000
7.000,917.387,0.000000000
7.500,834.976,0.000000000
8.000,691.681,0.000000000
8.500,595.016,0.000000000
9.000,511.788,0.000000000
9.500,419.229,0.000000000
10.000,357.541,0.000000000
10.500,320.278,0.000000000
11.000,305.822,0.000000000
11.500,287.747,0.000000000
12.000,277.140,0.000000000
12.500,267.696,0.000000000
13.000,259.074,0.000000000
13.500,250.837,0.000000000
14.000,247.013,0.000000000
14.500,244.776,0.000000000
15.000,242.591,0.000000000
15.500,240.322,0.000000000
16.000,238.355,0.000000000
16.500,236.732,0.000000000
17.000,235.385,0.000000000
17.500,234.692,0.000000000
18.000,233.936,0.000000000
18.500,233.404,0.000000000
19.000,232.751,0.000000000
19.500,231.713,0.000000000
20.000,230.321,0.000000000
20.500,228.507,0.000000000
21.000,226.391,0.000000000
21.500,224.123,0.000000000
22.000,221.860,0.000000000
22.500,220.044,0.000000000
23.000,218.532,0.000000000
23.500,216.811,0.000000000
24.000,215.047,0.000000000
24.500,213.449,0.000000000
25.000,211.842,0.000000000
25.500,210.389,0.000000000
26.000,209.375,0.000000000
26.500,208.656,0.000000000
27.000,207.837,0.000000000
27.500,206.880,0.000000000
28.000,206.012,0.000000000
28.500,205.142,0.000000000
