#Frequency,Velocity,Velstd
6.500,291.000,0.000000000
7.000,300.559,0.000000000
7.500,329.575,0.000000000
8.000,341.759,0.000000000
8.500,325.397,0.000000000
9.000,292.860,0.000000000
9.500,257.475,0.000000000
10.000,219.652,0.000000000
10.500,194.638,0.000000000
11.000,175.983,0.000000000
11.500,162.067,0.000000000
12.000,150.134,0.000000000
12.500,139.683,0.000000000
13.000,132.480,0.000000000
13.500,127.214,0.000000000
14.000,123.458,0.000000000
14.500,120.330,0.000000000
15.000,117.699,0.000000000
15.500,115.423,0.000000000
16.000,113.650,0.000000000
16.500,111.987,0.000000000
17.000,110.363,0.000000000
17.500,108.962,0.000000000
18.000,107.730,0.000000000
18.500,106.621,0.000000000
19.000,105.733,0.000000000
19.500,104.994,0.000000000
20.000,104.489,0.000000000
20.500,104.237,0.000000000
21.000,104.154,0.000000000
21.500,104.107,0.000000000
22.000,104.140,0.000000000
22.500,104.537,0.000000000
23.000,104.919,0.000000000
23.500,105.313,0.000000000
24.000,106.009,0.000000000
24.500,106.674,0.000000000
25.000,107.045,0.000000000
25.500,109.051,0.000000000
26.000,325.440,0.000000000
26.500,541.529,0.000000000
27.000,757.617,0.000000000
27.500,849.812,0.000000000
28.000,938.480,0.000000000
28.500,801.268,0.000000000
