#Frequency,Velocity,Velstd
6.500,306.067,0.000000000
7.000,308.806,0.000000000
7.500,310.078,0.000000000
8.000,295.580,0.000000000
8.500,272.563,0.000000000
9.000,244.640,0.000000000
9.500,220.107,0.000000000
10.000,194.409,0.000000000
10.500,178.858,0.000000000
11.000,166.161,0.000000000
11.500,157.179,0.000000000
12.000,148.708,0.000000000
12.500,139.297,0.000000000
13.000,132.089,0.000000000
13.500,126.765,0.000000000
14.000,122.391,0.000000000
14.500,118.795,0.000000000
15.000,116.507,0.000000000
15.500,114.457,0.000000000
16.000,112.286,0.000000000
16.500,109.919,0.000000000
17.000,107.960,0.000000000
17.500,106.546,0.000000000
18.000,105.361,0.000000000
18.500,104.221,0.000000000
19.000,103.508,0.000000000
19.500,102.800,0.000000000
20.000,102.342,0.000000000
20.500,102.107,0.000000000
21.000,102.134,0.000000000
21.500,102.315,0.000000000
22.000,102.497,0.000000000
22.500,103.970,0.000000000
23.000,104.872,0.000000000
23.500,106.309,0.000000000
24.000,107.600,0.000000000
24.500,108.890,0.000000000
25.000,109.104,0.000000000
25.500,114.122,0.000000000
26.000,127.347,0.000000000
26.500,140.572,0.000000000
27.000,153.797,0.000000000
27.500,166.807,0.000000000
28.000,174.982,0.000000000
28.500,173.849,0.000000000
