procset,wid,sin,rep,key,x_value,y_value,type
tomo2D,0,33,1,t,0.2910398501914968,14.432475428399155,FK
tomo2D,0,33,1,t,0.4520613318330985,16.720501068642566,FK
tomo2D,0,33,1,t,0.607530348590507,22.507860041022955,FK
tomo2D,0,33,1,t,0.7629993653479156,26.410962603791127,FK
tomo2D,0,33,1,t,0.7963141546530746,29.102757474665726,FK
tomo2D,0,33,2,t,0.041180656067490995,7.7702831229845195,FK
tomo2D,0,33,2,t,0.2688299906547241,14.230590813083559,FK
tomo2D,0,33,2,t,0.4298514722963258,17.05697542750189,FK
tomo2D,0,33,2,t,0.6241877432430865,22.238680553935495,FK
tomo2D,0,33,2,t,0.779656760000495,26.949321577966046,FK
tomo2D,0,33,2,t,0.8018666195372678,29.237347218209457,FK
tomo2D,0,34,1,t,0.0522838601711908,8.645116456018766,FK
tomo2D,0,34,1,t,0.335459569265042,15.509193376748998,FK
tomo2D,0,34,1,t,0.502033515790837,19.681475426604628,FK
tomo2D,0,34,1,t,0.6908173218534045,25.06506516835383,FK
tomo2D,0,34,1,t,0.774136735114929,29.641116448840652,FK
tomo2D,0,34,2,t,0.05228605120457336,8.71241132779063,FK
tomo2D,0,34,2,t,0.3798792883385874,16.316731838011375,FK
tomo2D,0,34,2,t,0.502033515790837,19.74877029837649,FK
tomo2D,0,34,2,t,0.7019222516217907,25.334244655441285,FK
tomo2D,0,34,2,t,0.7963141546530746,29.30464208998132,FK
tomo2D,0,35,1,t,0.046733353636032204,8.106757481843843,FK
tomo2D,0,35,1,t,0.39653668299116684,18.13369337585173,FK
tomo2D,0,35,1,t,0.640845137895666,24.728590809494502,FK
tomo2D,0,35,1,t,0.7741042951163017,29.30464208998132,FK
tomo2D,0,35,2,t,0.06339144634165578,8.779706199562494,FK
tomo2D,0,35,2,t,0.40208914787536,17.931808760536136,FK
tomo2D,0,35,2,t,0.5964254188221207,23.988347220003984,FK
tomo2D,0,35,2,t,0.7963141546530745,29.506526705296917,FK
tomo2D,0,36,1,t,0.046733353636032204,8.039462610071979,FK
tomo2D,0,36,1,t,0.4187465425279395,19.07582158065784,FK
tomo2D,0,36,1,t,0.6241877432430866,24.526706194178907,FK
tomo2D,0,36,1,t,0.7407895058111429,29.17005234643759,FK
tomo2D,0,36,2,t,0.05783874877311457,9.116180558421819,FK
tomo2D,0,36,2,t,0.40764161275955324,18.470167734711055,FK
tomo2D,0,36,2,t,0.6019778837063139,24.661295937722635,FK
tomo2D,0,36,2,t,0.7407895058111429,29.43923183352505,FK
tomo2D,0,37,1,t,0.024522563361867422,9.116180558421819,FK
tomo2D,0,37,1,t,0.4298514722963258,19.74877029837649,FK
tomo2D,0,37,1,t,0.6186352783588933,26.007193373159936,FK
tomo2D,0,37,1,t,0.7241321111585632,29.506526705296917,FK
tomo2D,0,37,2,t,0.024522563361867422,10.394783122087254,FK
tomo2D,0,37,2,t,0.34656449903342845,17.05697542750189,FK
tomo2D,0,37,2,t,0.7074747165059839,29.17005234643759,FK
tomo2D,0,38,1,t,0.046733353636032204,10.260193378543523,FK
tomo2D,0,38,1,t,0.4298514722963258,20.354424144323275,FK
tomo2D,0,38,1,t,0.6352926730114729,29.237347218209457,FK
tomo2D,0,38,2,t,0.046733353636032204,10.125603634999793,FK
tomo2D,0,38,2,t,0.3521169639176216,18.604757478254786,FK
tomo2D,0,38,2,t,0.5297958402118028,23.853757476460256,FK
tomo2D,0,38,2,t,0.640845137895666,29.30464208998132,FK
tomo2D,0,39,1,t,0.030075260930408576,7.231924148809599,FK
tomo2D,0,39,1,t,0.502033515790837,17.999103632308,FK
tomo2D,0,39,1,t,0.8129715493056541,25.13236004012569,FK
tomo2D,0,39,1,t,0.985097960715642,29.237347218209457,FK
tomo2D,0,39,2,t,0.041180656067490995,7.8375779947563835,FK
tomo2D,0,39,2,t,0.502033515790837,17.72992414522054,FK
tomo2D,0,39,2,t,0.8684961981475857,26.141783116703667,FK
tomo2D,0,39,2,t,1.0350701446733803,29.43923183352505,FK
tomo2D,0,40,1,t,0.035627958498949786,7.702988251212654,FK
tomo2D,0,40,1,t,0.43540393718051906,15.307308761433399,FK
tomo2D,0,40,1,t,0.640845137895666,20.892783118498194,FK
tomo2D,0,40,1,t,0.8074190844214608,29.035462602893862,FK
tomo2D,0,40,2,t,0.0744968414787382,8.375936968931304,FK
tomo2D,0,40,2,t,0.4909285860224506,17.124270299273757,FK
tomo2D,0,40,2,t,0.6963697867375976,23.315398502285337,FK
tomo2D,0,40,2,t,0.8240764790740402,29.30464208998132,FK
tomo2D,0,41,1,t,0.05228605120457336,7.8375779947563835,FK
tomo2D,0,41,1,t,0.46871872648567803,16.51861645332697,FK
tomo2D,0,41,1,t,0.6186352783588933,22.911629271654146,FK
tomo2D,0,41,1,t,0.8462863386108128,29.371936961753185,FK
tomo2D,0,41,2,t,0.05228605120457336,7.7702831229845195,FK
tomo2D,0,41,2,t,0.4798236562540643,17.32615491458935,FK
tomo2D,0,41,2,t,0.6130828134747002,23.65187286114466,FK
tomo2D,0,41,2,t,0.8240764790740402,29.371936961753185,FK
tomo2D,0,42,1,t,0.05783874877311457,8.308642097159439,FK
tomo2D,0,42,1,t,0.368774358570201,15.509193376748994,FK
tomo2D,0,42,1,t,0.5464532348643822,21.027372862041926,FK
tomo2D,0,42,1,t,0.674159927200825,24.122936963547716,FK
tomo2D,0,42,1,t,0.8351814088424265,29.371936961753185,FK
tomo2D,0,42,2,t,0.046733353636032204,7.635693379440788,FK
tomo2D,0,42,2,t,0.4520613318330985,17.46074465813308,FK
tomo2D,0,42,2,t,0.6519500676640524,23.51728311760093,FK
tomo2D,0,42,2,t,0.812971549305654,29.102757474665726,FK
tomo2D,0,43,1,t,0.05783874877311457,7.904872866528249,FK
tomo2D,0,43,1,t,0.4187465425279395,16.855090812186297,FK
tomo2D,0,43,1,t,0.6686074623166318,24.190231835319587,FK
tomo2D,0,43,1,t,0.8185240141898471,28.83357798757827,FK
tomo2D,0,43,2,t,0.05228605120457336,7.702988251212654,FK
tomo2D,0,43,2,t,0.3521169639176216,15.03812927434594,FK
tomo2D,0,43,2,t,0.5853204890537343,22.373270297479227,FK
tomo2D,0,43,2,t,0.8185240141898471,29.035462602893862,FK
